Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
TARNÓW – KRZYŻ,TARNÓW – KRZYŻ,Chrzty,1890,2014
TARNÓW – KRZYŻ,TARNÓW – KRZYŻ,Śluby,1922,2014
TARNÓW – KRZYŻ,TARNÓW – KRZYŻ,Zgony,1945,2014
TARNÓW – MOŚCICE,TARNÓW – MOŚCICE,Chrzty,1904,2014
TARNÓW – MOŚCICE,TARNÓW – MOŚCICE,Śluby,1900,2014
TARNÓW – MOŚCICE,TARNÓW – MOŚCICE,Zgony,1938,2014
TARNÓW – TERLIKÓWKA,TARNÓW – TERLIKÓWKA,Chrzty,1994,2014
TARNÓW – TERLIKÓWKA,TARNÓW – TERLIKÓWKA,Śluby,1995,2014
TARNÓW – TERLIKÓWKA,TARNÓW – TERLIKÓWKA,Zgony,1994,2014
"TARNÓW, Bł. Karoliny","TARNÓW, Bł. Karoliny",Chrzty,1993,2013
"TARNÓW, Bł. Karoliny","TARNÓW, Bł. Karoliny",Śluby,1993,2013
"TARNÓW, Bł. Karoliny","TARNÓW, Bł. Karoliny",Zgony,1994,2013
"TARNÓW, Dobrego Pasterza","TARNÓW, Dobrego Pasterza",Chrzty,1992,2013
"TARNÓW, Dobrego Pasterza","TARNÓW, Dobrego Pasterza",Śluby,1992,2013
"TARNÓW, Dobrego Pasterza","TARNÓW, Dobrego Pasterza",Zgony,1992,2013
"TARNÓW, MB Szkaplerznej","TARNÓW, MB Szkaplerznej",Chrzty,1880,2014
"TARNÓW, MB Szkaplerznej","TARNÓW, MB Szkaplerznej",Śluby,1976,2014
"TARNÓW, MB Szkaplerznej","TARNÓW, MB Szkaplerznej",Zgony,1950,2014
"TARNÓW, Miłosierdzia Bożego","TARNÓW, Miłosierdzia Bożego",Chrzty,1983,2014
"TARNÓW, Miłosierdzia Bożego","TARNÓW, Miłosierdzia Bożego",Śluby,1983,2014
"TARNÓW, Miłosierdzia Bożego","TARNÓW, Miłosierdzia Bożego",Zgony,1983,2014
"TARNÓW, NSPJ","TARNÓW, NSPJ",Chrzty,1950,2014
"TARNÓW, NSPJ","TARNÓW, NSPJ",Śluby,1950,2014
"TARNÓW, NSPJ","TARNÓW, NSPJ",Zgony,1950,2014
"TARNÓW, Św. Józefa i MB Fatimskiej","TARNÓW, Św. Józefa i MB Fatimskiej",Chrzty,1951,2014
"TARNÓW, Św. Józefa i MB Fatimskiej","TARNÓW, Św. Józefa i MB Fatimskiej",Śluby,1951,2014
"TARNÓW, Św. Józefa i MB Fatimskiej","TARNÓW, Św. Józefa i MB Fatimskiej",Zgony,1951,2014
"TARNÓW, Św. Krzyża i św. Filipa Neri","TARNÓW, Św. Krzyża i św. Filipa Neri",Chrzty,1998,2014
"TARNÓW, Św. Krzyża i św. Filipa Neri","TARNÓW, Św. Krzyża i św. Filipa Neri",Śluby,1998,2014
"TARNÓW, Św. Krzyża i św. Filipa Neri","TARNÓW, Św. Krzyża i św. Filipa Neri",Zgony,1998,2014
"TARNÓW, Św. Maksymiliana","TARNÓW, Św. Maksymiliana",Chrzty,1976,2014
"TARNÓW, Św. Maksymiliana","TARNÓW, Św. Maksymiliana",Śluby,1976,2014
"TARNÓW, Św. Maksymiliana","TARNÓW, Św. Maksymiliana",Zgony,1976,2014
"TARNÓW, Św. Rodziny","TARNÓW, Św. Rodziny",Chrzty,1946,2010
"TARNÓW, Św. Rodziny","TARNÓW, Św. Rodziny",Śluby,1946,2010
"TARNÓW, Św. Rodziny","TARNÓW, Św. Rodziny",Zgony,1946,2010
"TARNÓW, Św. Stanisława Kostki","TARNÓW, Św. Stanisława Kostki",Chrzty,1972,2014
"TARNÓW, Św. Stanisława Kostki","TARNÓW, Św. Stanisława Kostki",Śluby,1972,2014
"TARNÓW, Św. Stanisława Kostki","TARNÓW, Św. Stanisława Kostki",Zgony,1972,2014
TROPIE,TROPIE,Chrzty,1801,2013
TROPIE,TROPIE,Śluby,1801,2013
TROPIE,TROPIE,Zgony,1801,2013
TRZCIANA k. BOCHNI,TRZCIANA k. BOCHNI,Chrzty,1820,2014
TRZCIANA k. BOCHNI,TRZCIANA k. BOCHNI,Śluby,1820,2014
TRZCIANA k. BOCHNI,TRZCIANA k. BOCHNI,Zgony,1820,2014
TRZCIANA k. MIELCA,TRZCIANA k. MIELCA,Chrzty,1950,2013
TRZCIANA k. MIELCA,TRZCIANA k. MIELCA,Śluby,1950,2013
TRZCIANA k. MIELCA,TRZCIANA k. MIELCA,Zgony,1950,2013
TRZEMESNA,TRZEMESNA,Chrzty,1924,2009
TRZEMESNA,TRZEMESNA,Śluby,1922,2009
TRZEMESNA,TRZEMESNA,Zgony,1917,2009
TRZETRZEWINA,TRZETRZEWINA,Chrzty,1956,2014
TRZETRZEWINA,TRZETRZEWINA,Śluby,1956,2014
TRZETRZEWINA,TRZETRZEWINA,Zgony,1956,2014
TRZEŚŃ,TRZEŚŃ,Chrzty,1982,2009
TRZEŚŃ,TRZEŚŃ,Śluby,1982,2009
TRZEŚŃ,TRZEŚŃ,Zgony,1982,2009
"TUCHÓW, N.M.P.","TUCHÓW, N.M.P.",Chrzty,1946,2014
"TUCHÓW, N.M.P.","TUCHÓW, N.M.P.",Śluby,1946,2014
"TUCHÓW, N.M.P.","TUCHÓW, N.M.P.",Zgony,1946,2014
"TUCHÓW, św. Jakuba","TUCHÓW, św. Jakuba",Chrzty,1800,2014
"TUCHÓW, św. Jakuba","TUCHÓW, św. Jakuba",Śluby,1800,2014
"TUCHÓW, św. Jakuba","TUCHÓW, św. Jakuba",Zgony,1800,2014
TURZA,TURZA,Chrzty,1825,2014
TURZA,TURZA,Śluby,1825,2014
TURZA,TURZA,Zgony,1825,2014
TWORKOWA,TWORKOWA,Chrzty,2006,2008
TWORKOWA,TWORKOWA,Śluby,2006,2008
TWORKOWA,TWORKOWA,Zgony,2006,2008
TYLICZ,TYLICZ,Chrzty,1822,2014
TYLICZ,TYLICZ,Śluby,1822,2014
TYLICZ,TYLICZ,Zgony,1822,2014
TYLMANOWA,TYLMANOWA,Chrzty,1798,2014
TYLMANOWA,TYLMANOWA,Śluby,1798,2014
TYLMANOWA,TYLMANOWA,Zgony,1798,2014
TYMBARK,TYMBARK,Chrzty,1786,2014
TYMBARK,TYMBARK,Śluby,1786,2014
TYMBARK,TYMBARK,Zgony,1786,2014
TYMOWA,TYMOWA,Chrzty,1607,2014
TYMOWA,TYMOWA,Śluby,1607,2014
TYMOWA,TYMOWA,Zgony,1607,2014
TĘGOBORZE,TĘGOBORZE,Chrzty,1797,2014
TĘGOBORZE,TĘGOBORZE,Śluby,1797,2014
TĘGOBORZE,TĘGOBORZE,Zgony,1797,2014
UJANOWICE,UJANOWICE,Chrzty,1764,2012
UJANOWICE,UJANOWICE,Śluby,1800,2012
UJANOWICE,UJANOWICE,Zgony,1800,2012
USZEW,USZEW,Chrzty,1793,2014
USZEW,USZEW,Śluby,1793,2014
USZEW,USZEW,Zgony,1793,2014
UŚCIE GORLICKIE,UŚCIE GORLICKIE,Chrzty,1951,2014
UŚCIE GORLICKIE,UŚCIE GORLICKIE,Śluby,1951,2014
UŚCIE GORLICKIE,UŚCIE GORLICKIE,Zgony,1951,2014
UŚCIE SOLNE,UŚCIE SOLNE,Chrzty,1805,2011
UŚCIE SOLNE,UŚCIE SOLNE,Śluby,1829,2011
UŚCIE SOLNE,UŚCIE SOLNE,Zgony,1805,2011
WADOWICE DOLNE,WADOWICE DOLNE,Chrzty,1945,2014
WADOWICE DOLNE,WADOWICE DOLNE,Śluby,1945,2014
WADOWICE DOLNE,WADOWICE DOLNE,Zgony,1945,2014
WADOWICE GÓRNE,WADOWICE GÓRNE,Chrzty,1777,2014
WADOWICE GÓRNE,WADOWICE GÓRNE,Śluby,1777,2014
WADOWICE GÓRNE,WADOWICE GÓRNE,Zgony,1810,2014
WIELKA WIEŚ,WIELKA WIEŚ,Chrzty,1982,2014
WIELKA WIEŚ,WIELKA WIEŚ,Śluby,1982,2014
WIELKA WIEŚ,WIELKA WIEŚ,Zgony,1982,2014
WIELOGŁOWY,WIELOGŁOWY,Chrzty,1800,2014
WIELOGŁOWY,WIELOGŁOWY,Śluby,1800,2014
WIELOGŁOWY,WIELOGŁOWY,Zgony,1800,2014
WIERCHOMLA WIELKA,WIERCHOMLA WIELKA,Chrzty,1816,2014
WIERCHOMLA WIELKA,WIERCHOMLA WIELKA,Śluby,1948,2014
WIERCHOMLA WIELKA,WIERCHOMLA WIELKA,Zgony,1948,2014
WIERZCHOSŁAWICE,WIERZCHOSŁAWICE,Chrzty,1797,2014
WIERZCHOSŁAWICE,WIERZCHOSŁAWICE,Śluby,1797,2014
WIERZCHOSŁAWICE,WIERZCHOSŁAWICE,Zgony,1797,2014
WIETRZYCHOWICE,WIETRZYCHOWICE,Chrzty,1798,2014
WIETRZYCHOWICE,WIETRZYCHOWICE,Śluby,1798,2014
WIETRZYCHOWICE,WIETRZYCHOWICE,Zgony,1798,2014
WIEWIÓRKA,WIEWIÓRKA,Chrzty,1987,2014
WIEWIÓRKA,WIEWIÓRKA,Śluby,1987,2014
WIEWIÓRKA,WIEWIÓRKA,Zgony,1987,2014
WILCZYSKA,WILCZYSKA,Chrzty,1778,2013
WILCZYSKA,WILCZYSKA,Śluby,1778,2013
WILCZYSKA,WILCZYSKA,Zgony,1778,2013
WILKOWISKO,WILKOWISKO,Chrzty,1786,2014
WILKOWISKO,WILKOWISKO,Śluby,1786,2014
WILKOWISKO,WILKOWISKO,Zgony,1786,2013
WOJAKOWA,WOJAKOWA,Chrzty,1791,2014
WOJAKOWA,WOJAKOWA,Śluby,1791,2014
WOJAKOWA,WOJAKOWA,Zgony,1791,2014
WOJNAROWA,WOJNAROWA,Chrzty,2007,2013
WOJNAROWA,WOJNAROWA,Śluby,2007,2013
WOJNAROWA,WOJNAROWA,Zgony,2007,2013
WOJNICZ,WOJNICZ,Chrzty,1794,2014
WOJNICZ,WOJNICZ,Śluby,1794,2014
WOJNICZ,WOJNICZ,Zgony,1794,2014
WOLA MIELECKA,WOLA MIELECKA,Chrzty,2009,2014
WOLA MIELECKA,WOLA MIELECKA,Śluby,2009,2014
WOLA MIELECKA,WOLA MIELECKA,Zgony,2009,2014
WOLA MĘDRZECHOWSKA,WOLA MĘDRZECHOWSKA,Chrzty,1946,2009
WOLA MĘDRZECHOWSKA,WOLA MĘDRZECHOWSKA,Śluby,1946,2009
WOLA MĘDRZECHOWSKA,WOLA MĘDRZECHOWSKA,Zgony,1946,2009
WOLA PISKULINA,WOLA PISKULINA,Chrzty,1949,2014
WOLA PISKULINA,WOLA PISKULINA,Śluby,1949,2014
WOLA PISKULINA,WOLA PISKULINA,Zgony,1949,2014
WOLA PRZEMYKOWSKA,WOLA PRZEMYKOWSKA,Chrzty,1946,2014
WOLA PRZEMYKOWSKA,WOLA PRZEMYKOWSKA,Śluby,1946,2014
WOLA PRZEMYKOWSKA,WOLA PRZEMYKOWSKA,Zgony,1946,2014
WOLA RADŁOWSKA,WOLA RADŁOWSKA,Chrzty,1965,2014
WOLA RADŁOWSKA,WOLA RADŁOWSKA,Śluby,1966,2014
WOLA RADŁOWSKA,WOLA RADŁOWSKA,Zgony,1960,2014
WOLA RZĘDZIŃSKA,WOLA RZĘDZIŃSKA,Chrzty,1890,2013
WOLA RZĘDZIŃSKA,WOLA RZĘDZIŃSKA,Śluby,1890,2013
WOLA RZĘDZIŃSKA,WOLA RZĘDZIŃSKA,Zgony,1890,2013
"WOLA RZĘDZIŃSKA, Miłosierdzia Bożego","WOLA RZĘDZIŃSKA, Miłosierdzia Bożego",Chrzty,1996,2012
"WOLA RZĘDZIŃSKA, Miłosierdzia Bożego","WOLA RZĘDZIŃSKA, Miłosierdzia Bożego",Śluby,1996,2012
"WOLA RZĘDZIŃSKA, Miłosierdzia Bożego","WOLA RZĘDZIŃSKA, Miłosierdzia Bożego",Zgony,1996,2012
WOLA ŁUŻAŃSKA,WOLA ŁUŻAŃSKA,Chrzty,1966,2010
WOLA ŁUŻAŃSKA,WOLA ŁUŻAŃSKA,Śluby,1967,2010
WOLA ŁUŻAŃSKA,WOLA ŁUŻAŃSKA,Zgony,1968,2010
WYSOWA,WYSOWA,Chrzty,1946,2005
WYSOWA,WYSOWA,Śluby,1947,2011
WYSOWA,WYSOWA,Zgony,1948,2011
ZABAWA,ZABAWA,Chrzty,1946,2013
ZABAWA,ZABAWA,Śluby,1946,2013
ZABAWA,ZABAWA,Zgony,1946,2013
ZABORÓW,ZABORÓW,Chrzty,1798,2014
ZABORÓW,ZABORÓW,Śluby,1798,2014
ZABORÓW,ZABORÓW,Zgony,1778,2014
ZABRNIE,ZABRNIE,Chrzty,1976,2011
ZABRNIE,ZABRNIE,Śluby,1981,2011
ZABRNIE,ZABRNIE,Zgony,1981,2011
ZABRZEŻ,ZABRZEŻ,Chrzty,1982,2014
ZABRZEŻ,ZABRZEŻ,Śluby,1982,2014
ZABRZEŻ,ZABRZEŻ,Zgony,1982,2014
ZACZARNIE,ZACZARNIE,Chrzty,1981,2014
ZACZARNIE,ZACZARNIE,Śluby,1981,2014
ZACZARNIE,ZACZARNIE,Zgony,1981,2014
ZAGÓRZANY,ZAGÓRZANY,Chrzty,1826,2014
ZAGÓRZANY,ZAGÓRZANY,Śluby,1826,2014
ZAGÓRZANY,ZAGÓRZANY,Zgony,1826,2014
ZAKLICZYN,ZAKLICZYN,Chrzty,1793,2014
ZAKLICZYN,ZAKLICZYN,Śluby,1793,2014
ZAKLICZYN,ZAKLICZYN,Zgony,1793,2014
ZALASOWA,ZALASOWA,Chrzty,1774,2013
ZALASOWA,ZALASOWA,Śluby,1774,2013
ZALASOWA,ZALASOWA,Zgony,1785,2013
ZALESIE,ZALESIE,Chrzty,1973,2013
ZALESIE,ZALESIE,Śluby,1974,2013
ZALESIE,ZALESIE,Zgony,1974,2013
ZALIPIE,ZALIPIE,Chrzty,1945,2013
ZALIPIE,ZALIPIE,Śluby,1945,2011
ZALIPIE,ZALIPIE,Zgony,1945,2014
ZASÓW,ZASÓW,Chrzty,1802,2014
ZASÓW,ZASÓW,Śluby,1802,2014
ZASÓW,ZASÓW,Zgony,1784,2014
ZAWADA k. DĘBICY,ZAWADA k. DĘBICY,Chrzty,1821,2012
ZAWADA k. DĘBICY,ZAWADA k. DĘBICY,Śluby,1821,2013
ZAWADA k. DĘBICY,ZAWADA k. DĘBICY,Zgony,1821,2013
ZAWADA k. TARNOWA,ZAWADA k. TARNOWA,Chrzty,1969,2010
ZAWADA k. TARNOWA,ZAWADA k. TARNOWA,Śluby,1946,2010
ZAWADA k. TARNOWA,ZAWADA k. TARNOWA,Zgony,1969,2010
ZBOROWICE,ZBOROWICE,Chrzty,1826,2011
ZBOROWICE,ZBOROWICE,Śluby,1826,2011
ZBOROWICE,ZBOROWICE,Zgony,1826,2011
ZBYLITOWSKA GÓRA,ZBYLITOWSKA GÓRA,Chrzty,1800,2014
ZBYLITOWSKA GÓRA,ZBYLITOWSKA GÓRA,Śluby,1800,2014
ZBYLITOWSKA GÓRA,ZBYLITOWSKA GÓRA,Zgony,1800,2014
ZBYSZYCE,ZBYSZYCE,Chrzty,1786,2014
ZBYSZYCE,ZBYSZYCE,Śluby,1787,2014
ZBYSZYCE,ZBYSZYCE,Zgony,1786,2014
ZDROCHEC,ZDROCHEC,Chrzty,1886,2011
ZDROCHEC,ZDROCHEC,Śluby,1886,2011
ZDROCHEC,ZDROCHEC,Zgony,1886,2011
ZDZIARZEC,ZDZIARZEC,Chrzty,1806,2013
ZDZIARZEC,ZDZIARZEC,Śluby,1806,2013
ZDZIARZEC,ZDZIARZEC,Zgony,1806,2013
ZGÓRSKO,ZGÓRSKO,Chrzty,1799,2014
ZGÓRSKO,ZGÓRSKO,Śluby,1807,2014
ZGÓRSKO,ZGÓRSKO,Zgony,1799,2014
ZGŁOBICE,ZGŁOBICE,Chrzty,1988,2014
ZGŁOBICE,ZGŁOBICE,Śluby,1990,2014
ZGŁOBICE,ZGŁOBICE,Zgony,1989,2014
ZIEMPNIÓW,ZIEMPNIÓW,Chrzty,1970,2014
ZIEMPNIÓW,ZIEMPNIÓW,Śluby,1970,2014
ZIEMPNIÓW,ZIEMPNIÓW,Zgony,1970,2014
ZWIERNIK,ZWIERNIK,Chrzty,1799,2011
ZWIERNIK,ZWIERNIK,Śluby,1808,2011
ZWIERNIK,ZWIERNIK,Zgony,1808,2011
ZŁOCKIE,ZŁOCKIE,Chrzty,1946,2014
ZŁOCKIE,ZŁOCKIE,Śluby,1946,2014
ZŁOCKIE,ZŁOCKIE,Zgony,1946,2014
ZŁOTA,ZŁOTA,Chrzty,1791,2014
ZŁOTA,ZŁOTA,Śluby,1791,2014
ZŁOTA,ZŁOTA,Zgony,1791,2014
ŁABOWA,ŁABOWA,Chrzty,1936,2013
ŁABOWA,ŁABOWA,Śluby,1936,2013
ŁABOWA,ŁABOWA,Zgony,1936,2013
ŁADNA,ŁADNA,Chrzty,1989,2014
ŁADNA,ŁADNA,Śluby,1990,2014
ŁADNA,ŁADNA,Zgony,1990,2014
ŁAPCZYCA,ŁAPCZYCA,Chrzty,1807,2014
ŁAPCZYCA,ŁAPCZYCA,Śluby,1807,2014
ŁAPCZYCA,ŁAPCZYCA,Zgony,1807,2014
ŁOMNICA ZDRÓJ,ŁOMNICA ZDRÓJ,Chrzty,1946,2014
ŁOMNICA ZDRÓJ,ŁOMNICA ZDRÓJ,Śluby,1946,2014
ŁOMNICA ZDRÓJ,ŁOMNICA ZDRÓJ,Zgony,1946,2014
ŁONIOWA,ŁONIOWA,Chrzty,2000,2014
ŁONIOWA,ŁONIOWA,Śluby,2000,2014
ŁONIOWA,ŁONIOWA,Zgony,2000,2014
ŁOSIE,ŁOSIE,Chrzty,1947,2011
ŁOSIE,ŁOSIE,Śluby,1947,2011
ŁOSIE,ŁOSIE,Zgony,1947,2011
ŁOSOSINA DOLNA,ŁOSOSINA DOLNA,Chrzty,1800,2011
ŁOSOSINA DOLNA,ŁOSOSINA DOLNA,Śluby,1800,2011
ŁOSOSINA DOLNA,ŁOSOSINA DOLNA,Zgony,1800,2011
ŁOSOSINA GÓRNA,ŁOSOSINA GÓRNA,Chrzty,1808,2015
ŁOSOSINA GÓRNA,ŁOSOSINA GÓRNA,Śluby,1808,2015
ŁOSOSINA GÓRNA,ŁOSOSINA GÓRNA,Zgony,1808,2015
ŁUKOWA,ŁUKOWA,Chrzty,1946,2014
ŁUKOWA,ŁUKOWA,Śluby,1946,2014
ŁUKOWA,ŁUKOWA,Zgony,1946,2014
ŁUKOWICA,ŁUKOWICA,Chrzty,1797,2013
ŁUKOWICA,ŁUKOWICA,Śluby,1797,2013
ŁUKOWICA,ŁUKOWICA,Zgony,1797,2013
ŁUŻNA,ŁUŻNA,Chrzty,1826,2014
ŁUŻNA,ŁUŻNA,Śluby,1826,2014
ŁUŻNA,ŁUŻNA,Zgony,1826,2014
ŁYSA GÓRA,ŁYSA GÓRA,Chrzty,1870,2014
ŁYSA GÓRA,ŁYSA GÓRA,Śluby,1870,2014
ŁYSA GÓRA,ŁYSA GÓRA,Zgony,1870,2014
ŁĄCKO,ŁĄCKO,Chrzty,1803,2014
ŁĄCKO,ŁĄCKO,Śluby,1786,2014
ŁĄCKO,ŁĄCKO,Zgony,1803,2014
ŁĄCZKI BRZESKIE,ŁĄCZKI BRZESKIE,Chrzty,1958,2011
ŁĄCZKI BRZESKIE,ŁĄCZKI BRZESKIE,Śluby,1958,2011
ŁĄCZKI BRZESKIE,ŁĄCZKI BRZESKIE,Zgony,1958,2011
ŁĄKTA,ŁĄKTA,Chrzty,1986,2013
ŁĄKTA,ŁĄKTA,Śluby,1986,2013
ŁĄKTA,ŁĄKTA,Zgony,1986,2013
ŁĘG TARNOWSKI,ŁĘG TARNOWSKI,Chrzty,1798,2014
ŁĘG TARNOWSKI,ŁĘG TARNOWSKI,Śluby,1798,2014
ŁĘG TARNOWSKI,ŁĘG TARNOWSKI,Zgony,1798,2014
ŁĘG TARNOWSKI – ZAMOŚCIE,ŁĘG TARNOWSKI – ZAMOŚCIE,Chrzty,1985,2014
ŁĘG TARNOWSKI – ZAMOŚCIE,ŁĘG TARNOWSKI – ZAMOŚCIE,Śluby,1985,2014
ŁĘG TARNOWSKI – ZAMOŚCIE,ŁĘG TARNOWSKI – ZAMOŚCIE,Zgony,1985,2014
ŁĘKAWICA,ŁĘKAWICA,Chrzty,1798,2014
ŁĘKAWICA,ŁĘKAWICA,Śluby,1802,2014
ŁĘKAWICA,ŁĘKAWICA,Zgony,1802,2014
ŁĘKAWKA,ŁĘKAWKA,Chrzty,2009,2014
ŁĘKAWKA,ŁĘKAWKA,Śluby,2009,2014
ŁĘKAWKA,ŁĘKAWKA,Zgony,2009,2014
ŁĘKI GÓRNE,ŁĘKI GÓRNE,Chrzty,1726,2014
ŁĘKI GÓRNE,ŁĘKI GÓRNE,Śluby,1796,2014
ŁĘKI GÓRNE,ŁĘKI GÓRNE,Zgony,1796,2014
ŁĘTOWICE,ŁĘTOWICE,Chrzty,1946,2014
ŁĘTOWICE,ŁĘTOWICE,Śluby,1946,2014
ŁĘTOWICE,ŁĘTOWICE,Zgony,1946,2014
ŁĘŻKOWICE,ŁĘŻKOWICE,Chrzty,1946,2014
ŁĘŻKOWICE,ŁĘŻKOWICE,Śluby,1946,2014
ŁĘŻKOWICE,ŁĘŻKOWICE,Zgony,1946,2014
ŚNIETNICA,ŚNIETNICA,Chrzty,1939,2014
ŚNIETNICA,ŚNIETNICA,Śluby,1957,2014
ŚNIETNICA,ŚNIETNICA,Zgony,1939,2014
ŚWIEBODZIN,ŚWIEBODZIN,Chrzty,2007,2013
ŚWIEBODZIN,ŚWIEBODZIN,Śluby,2007,2013
ŚWIEBODZIN,ŚWIEBODZIN,Zgony,2007,2013
ŚWINIARSKO,ŚWINIARSKO,Chrzty,1946,2013
ŚWINIARSKO,ŚWINIARSKO,Śluby,1946,2013
ŚWINIARSKO,ŚWINIARSKO,Zgony,1946,2013
ŻABNO,ŻABNO,Chrzty,1829,2014
ŻABNO,ŻABNO,Śluby,1958,2014
ŻABNO,ŻABNO,Zgony,1954,2014
ŻBIKOWICE,ŻBIKOWICE,Chrzty,1969,2011
ŻBIKOWICE,ŻBIKOWICE,Śluby,1969,2011
ŻBIKOWICE,ŻBIKOWICE,Zgony,1969,2011
ŻEGIESTÓW,ŻEGIESTÓW,Chrzty,1934,2014
ŻEGIESTÓW,ŻEGIESTÓW,Śluby,1946,2014
ŻEGIESTÓW,ŻEGIESTÓW,Zgony,1946,2014
ŻEGIESTÓW - ZDRÓJ,ŻEGIESTÓW - ZDRÓJ,Chrzty,1826,2011
ŻEGIESTÓW - ZDRÓJ,ŻEGIESTÓW - ZDRÓJ,Śluby,1805,2011
ŻEGIESTÓW - ZDRÓJ,ŻEGIESTÓW - ZDRÓJ,Zgony,1810,2011
ŻELAZÓWKA,ŻELAZÓWKA,Chrzty,1985,2014
ŻELAZÓWKA,ŻELAZÓWKA,Śluby,1970,2014
ŻELAZÓWKA,ŻELAZÓWKA,Zgony,1989,2014
ŻELEŹNIKOWA,ŻELEŹNIKOWA,Chrzty,1801,2014
ŻELEŹNIKOWA,ŻELEŹNIKOWA,Śluby,1801,2014
ŻELEŹNIKOWA,ŻELEŹNIKOWA,Zgony,1801,2014
ŻELICHÓW,ŻELICHÓW,Chrzty,1946,2014
ŻELICHÓW,ŻELICHÓW,Śluby,1946,2014
ŻELICHÓW,ŻELICHÓW,Zgony,1946,2014
ŻMIĄCA,ŻMIĄCA,Chrzty,1975,2010
ŻMIĄCA,ŻMIĄCA,Śluby,1975,2010
ŻMIĄCA,ŻMIĄCA,Zgony,1975,2010
ŻUROWA,ŻUROWA,Chrzty,1826,2008
ŻUROWA,ŻUROWA,Śluby,1826,2008
ŻUROWA,ŻUROWA,Zgony,1826,2008
ŻYRAKÓW,ŻYRAKÓW,Chrzty,1915,2013
ŻYRAKÓW,ŻYRAKÓW,Śluby,1915,2013
ŻYRAKÓW,ŻYRAKÓW,Zgony,1915,2013
Baranów Sandomierski,Baranów Sandomierski,Chrzty,1801,1989
Baranów Sandomierski,Baranów Sandomierski,Śluby,1802,1989
Baranów Sandomierski,Baranów Sandomierski,Zgony,1803,1989
Borki Nizińskie,Borki Nizińskie,Chrzty,1947,1991
Borki Nizińskie,Borki Nizińskie,Śluby,1947,1991
Borki Nizińskie,Borki Nizińskie,Zgony,1947,1991
Domacyny,Domacyny,Chrzty,1969,1991
Domacyny,Domacyny,Śluby,1969,1991
Domacyny,Domacyny,Zgony,1969,1991
Gawłuszowice,Gawłuszowice,Chrzty,1804,1963
Gawłuszowice,Gawłuszowice,Śluby,1804,1963
Gawłuszowice,Gawłuszowice,Zgony,1804,1963
Jaślany,Jaślany,Chrzty,1806,1985
Jaślany,Jaślany,Śluby,1806,1985
Jaślany,Jaślany,Zgony,1806,1985
Padew,Padew,Chrzty,1800,1990
Padew,Padew,Śluby,1800,1990
Padew,Padew,Zgony,1800,1990
Skopanie- Osiedle,Skopanie- Osiedle,Chrzty,1986,1992
Skopanie- Osiedle,Skopanie- Osiedle,Śluby,1986,1992
Skopanie- Osiedle,Skopanie- Osiedle,Zgony,1986,1992
Tuszów Narodowy,Tuszów Narodowy,Chrzty,1940,1984
Tuszów Narodowy,Tuszów Narodowy,Śluby,1940,1984
Tuszów Narodowy,Tuszów Narodowy,Zgony,1940,1984
Wola Baranowska,Wola Baranowska,Chrzty,1944,1992
Wola Baranowska,Wola Baranowska,Śluby,1944,1992
Wola Baranowska,Wola Baranowska,Zgony,1944,1992
Biecz,Biecz,Chrzty,1826,1991
Biecz,Biecz,Śluby,1826,1991
Biecz,Biecz,Zgony,1826,1991
Binarowa,Binarowa,Chrzty,1930,1983
Binarowa,Binarowa,Śluby,1963,1983
Binarowa,Binarowa,Zgony,1945,1975
Borek Wielki,Borek Wielki,Chrzty,1986,1989
Borek Wielki,Borek Wielki,Śluby,1986,1989
Borek Wielki,Borek Wielki,Zgony,1986,1989
Brzeziny,Brzeziny,Chrzty,1946,1958
Brzeziny,Brzeziny,Śluby,1947,1958
Brzeziny,Brzeziny,Zgony,1946,1958
Bystrzyca,Bystrzyca,Chrzty,1946,1976
Bystrzyca,Bystrzyca,Śluby,1946,1977
Bystrzyca,Bystrzyca,Zgony,1946,1977
Będziemyśl,Będziemyśl,Chrzty,1946,1972
Będziemyśl,Będziemyśl,Śluby,1946,1972
Będziemyśl,Będziemyśl,Zgony,1946,1972
Cmolas,Cmolas,Chrzty,1809,1974
Cmolas,Cmolas,Śluby,1809,1967
Cmolas,Cmolas,Zgony,1809,1967
Czarna Sędziszowska,Czarna Sędziszowska,Chrzty,1821,1966
Czarna Sędziszowska,Czarna Sędziszowska,Śluby,1821,1966
Czarna Sędziszowska,Czarna Sędziszowska,Zgony,1821,1966
Glinik Mariampolski,Glinik Mariampolski,Chrzty,1960,1991
Glinik Mariampolski,Glinik Mariampolski,Śluby,1960,1991
Glinik Mariampolski,Glinik Mariampolski,Zgony,1960,1991
Gorlice,Gorlice,Chrzty,1826,1990
Gorlice,Gorlice,Śluby,1826,1990
Gorlice,Gorlice,Zgony,1826,1990
Góra Ropczycka,Góra Ropczycka,Chrzty,1821,1985
Góra Ropczycka,Góra Ropczycka,Śluby,1821,1985
Góra Ropczycka,Góra Ropczycka,Zgony,1821,1985
Gładyszów,Gładyszów,Chrzty,1947,1982
Gładyszów,Gładyszów,Śluby,1947,1982
Gładyszów,Gładyszów,Zgony,1947,1982
Kobylanka,Kobylanka,Chrzty,1826,1991
Kobylanka,Kobylanka,Śluby,1826,1983
Kobylanka,Kobylanka,Zgony,1826,1979
Kolbuszowa,Kolbuszowa,Chrzty,1791,1888
