Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
Baldenburg,Baldenburg,Zgony,1923,1923
Barcino / Bartin,Barcino / Bartin,Chrzty,1874,1884
Barcino / Bartin,Barcino / Bartin,Chrzty,1893,1912
Barcino / Bartin,Barcino / Bartin,Chrzty,1922,1925
Barcino / Bartin,Barcino / Bartin,Śluby,1875,1920
Barcino / Bartin,Barcino / Bartin,Śluby,1922,1938
Barcino / Bartin,Barcino / Bartin,Zgony,1875,1912
Barcino / Bartin,Barcino / Bartin,Zgony,1921,1937
Barcino / Bartin,Barcino / Bartin,Zgony,1941,1945
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Chrzty,1900,1919
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Chrzty,1922,1922
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Chrzty,1924,1924
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Śluby,1900,1919
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Śluby,1922,1922
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Śluby,1924,1924
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Śluby,1928,1944
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Zgony,1900,1919
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Zgony,1922,1922
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Zgony,1924,1924
Barkowo / Barkenfelde,Barkowo / Barkenfelde,Zgony,1928,1944
Barnowo / Barnow,Barnowo / Barnow,Chrzty,1874,1915
Barnowo / Barnow,Barnowo / Barnow,Śluby,1874,1930
Barnowo / Barnow,Barnowo / Barnow,Zgony,1874,1934
Bartel,Bartel,Śluby,1921,1935
Bartel,Bartel,Zgony,1921,1927
Bartel,Bartel,Zgony,1929,1935
Barwice / Bärwalde,Barwice / Bärwalde,Chrzty,1874,1922
Barwice / Bärwalde,Barwice / Bärwalde,Śluby,1874,1940
Barwice / Bärwalde,Barwice / Bärwalde,Zgony,1874,1941
Batorowo / Battrow,Batorowo / Battrow,Chrzty,1798,1874
Batorowo / Battrow,Batorowo / Battrow,Śluby,1798,1874
Batorowo / Battrow,Batorowo / Battrow,Zgony,1798,1874
Będzichowo / Bansekow,Będzichowo / Bansekow,Chrzty,1874,1921
Będzichowo / Bansekow,Będzichowo / Bansekow,Śluby,1875,1899
Będzichowo / Bansekow,Będzichowo / Bansekow,Zgony,1875,1899
Będzichowo / Bansekow,Będzichowo / Bansekow,Zgony,1926,1938
Bialy Bor / Baldenburg,Bialy Bor / Baldenburg,Chrzty,1874,1925
Bialy Bor / Baldenburg,Bialy Bor / Baldenburg,Śluby,1939,1939
Bialy Bor / Baldenburg,Bialy Bor / Baldenburg,Zgony,1893,1893
Bialy Bor / Baldenburg,Bialy Bor / Baldenburg,Zgony,1900,1936
Bialy Bor / Baldenburg,Bialy Bor / Baldenburg,Zgony,1938,1945
Białogard / Belgard,Białogard / Belgard,Chrzty,1817,1850
Białogard / Belgard,Białogard / Belgard,Chrzty,1860,1917
Białogard / Belgard,Białogard / Belgard,Chrzty,1919,1920
Białogard / Belgard,Białogard / Belgard,Śluby,1840,1937
Białogard / Belgard,Białogard / Belgard,Śluby,1939,1940
Białogard / Belgard,Białogard / Belgard,Zgony,1840,1859
Białogard / Belgard,Białogard / Belgard,Zgony,1874,1936
Białogard / Belgard,Białogard / Belgard,Zgony,1939,1940
Białogard / Belgard – Land,Białogard / Belgard – Land,Śluby,1830,1839
Białogard / Belgard – Land,Białogard / Belgard – Land,Zgony,1817,1839
Białogard / Belgard – Stadt,Białogard / Belgard – Stadt,Śluby,1830,1839
Białogard / Belgard – Stadt,Białogard / Belgard – Stadt,Zgony,1817,1839
Białogarda / Belgard-Lauenburg,Białogarda / Belgard-Lauenburg,Chrzty,1874,1914
Białogarda / Belgard-Lauenburg,Białogarda / Belgard-Lauenburg,Śluby,1874,1938
Białogarda / Belgard-Lauenburg,Białogarda / Belgard-Lauenburg,Zgony,1874,1938
Białogórzyno / Bulgrin,Białogórzyno / Bulgrin,Chrzty,1920,1921
Białogórzyno / Bulgrin,Białogórzyno / Bulgrin,Śluby,1920,1929
Białogórzyno / Bulgrin,Białogórzyno / Bulgrin,Śluby,1931,1932
Białogórzyno / Bulgrin,Białogórzyno / Bulgrin,Śluby,1935,1938
Białogórzyno / Bulgrin,Białogórzyno / Bulgrin,Zgony,1920,1937
Bierzwnica / Reinfeld,Bierzwnica / Reinfeld,Chrzty,1874,1909
Bierzwnica / Reinfeld,Bierzwnica / Reinfeld,Chrzty,1911,1922
Bierzwnica / Reinfeld,Bierzwnica / Reinfeld,Śluby,1874,1938
Bierzwnica / Reinfeld,Bierzwnica / Reinfeld,Zgony,1874,1938
Biesiekierz / Biziker,Biesiekierz / Biziker,Chrzty,1875,1897
Biesiekierz / Biziker,Biesiekierz / Biziker,Chrzty,1899,1909
Biesiekierz / Biziker,Biesiekierz / Biziker,Chrzty,1911,1916
Biesiekierz / Biziker,Biesiekierz / Biziker,Chrzty,1918,1919
Biesiekierz / Biziker,Biesiekierz / Biziker,Chrzty,1921,1921
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1874,1879
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1882,1884
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1887,1887
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1890,1891
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1894,1895
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1897,1914
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1916,1922
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1924,1931
Biesiekierz / Biziker,Biesiekierz / Biziker,Śluby,1933,1936
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1874,1877
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1880,1882
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1884,1886
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1889,1890
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1892,1893
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1895,1897
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1899,1905
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1907,1908
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1910,1910
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1912,1919
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1921,1921
Biesiekierz / Biziker,Biesiekierz / Biziker,Zgony,1925,1938
Biesowice / Besswitz,Biesowice / Besswitz,Chrzty,1875,1891
Biesowice / Besswitz,Biesowice / Besswitz,Chrzty,1893,1925
Biesowice / Besswitz,Biesowice / Besswitz,Śluby,1875,1914
Biesowice / Besswitz,Biesowice / Besswitz,Śluby,1916,1943
Biesowice / Besswitz,Biesowice / Besswitz,Zgony,1881,1892
Biesowice / Besswitz,Biesowice / Besswitz,Zgony,1900,1935
Biesowice / Besswitz,Biesowice / Besswitz,Zgony,1938,1943
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Chrzty,1900,1917
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Chrzty,1919,1919
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Chrzty,1924,1924
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Śluby,1900,1919
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Śluby,1922,1922
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Śluby,1924,1924
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Śluby,1926,1939
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Śluby,1941,1943
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Zgony,1900,1919
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Zgony,1922,1922
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Zgony,1924,1924
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Zgony,1926,1938
Biskupnica / Bischofswalde,Biskupnica / Bischofswalde,Zgony,1940,1945
Bobolice / Bublitz,Bobolice / Bublitz,Chrzty,1876,1921
Bobolice / Bublitz,Bobolice / Bublitz,Śluby,1876,1886
Bobolice / Bublitz,Bobolice / Bublitz,Śluby,1888,1938
Bobolice / Bublitz,Bobolice / Bublitz,Zgony,1876,1938
Bobowo,Bobowo,Chrzty,1670,1832
Bobowo,Bobowo,Chrzty,1855,1925
Bobowo,Bobowo,Śluby,1670,1690
Bobowo,Bobowo,Śluby,1692,1708
Bobowo,Bobowo,Śluby,1710,1767
Bobowo,Bobowo,Śluby,1773,1832
Bobowo,Bobowo,Śluby,1876,1939
Bobowo,Bobowo,Śluby,1941,1945
Bobowo,Bobowo,Zgony,1774,1940
Bobowo,Bobowo,Zgony,1942,1945
Bobowo / Bobau,Bobowo / Bobau,Chrzty,1908,1913
Bobowo / Bobau,Bobowo / Bobau,Śluby,1908,1936
Bobowo / Bobau,Bobowo / Bobau,Zgony,1908,1936
Bobrowniki / Bewersdorf,Bobrowniki / Bewersdorf,Śluby,1932,1936
Bobrowniki / Bewersdorf,Bobrowniki / Bewersdorf,Zgony,1881,1891
Bochowko / Bochowke,Bochowko / Bochowke,Chrzty,1874,1921
Bochowko / Bochowke,Bochowko / Bochowke,Śluby,1874,1910
Bochowko / Bochowke,Bochowko / Bochowke,Zgony,1874,1913
Bochowko / Bochowke,Bochowko / Bochowke,Zgony,1925,1938
Boleslawowo / Neuguth (Modrowshorst),Boleslawowo / Neuguth (Modrowshorst),Śluby,1915,1921
Boleslawowo / Neuguth (Modrowshorst),Boleslawowo / Neuguth (Modrowshorst),Zgony,1915,1921
Bolesławowo / Modrowshorst,Bolesławowo / Modrowshorst,Chrzty,1920,1920
Bolesławowo / Modrowshorst,Bolesławowo / Modrowshorst,Śluby,1921,1925
Bolesławowo / Modrowshorst,Bolesławowo / Modrowshorst,Zgony,1921,1925
Bolesławowo / Modrowshorst,Bolesławowo / Modrowshorst,Zgony,1927,1935
Bolesławowo / Neuguth,Bolesławowo / Neuguth,Chrzty,1917,1918
Bolszewo / Bolschau,Bolszewo / Bolschau,Zgony,1912,1921
Borcz / Bortsch,Borcz / Bortsch,Chrzty,1915,1918
Borcz / Bortsch,Borcz / Bortsch,Śluby,1912,1916
Borcz / Bortsch,Borcz / Bortsch,Zgony,1915,1916
Boroszewo,Boroszewo,Zgony,1908,1916
Boroszewo / Borroschau,Boroszewo / Borroschau,Zgony,1908,1916
Borowy Młyn / Heidemühl,Borowy Młyn / Heidemühl,Chrzty,1874,1913
Borowy Młyn / Heidemühl,Borowy Młyn / Heidemühl,Śluby,1874,1913
Borowy Młyn / Heidemühl,Borowy Młyn / Heidemühl,Zgony,1874,1878
Borowy Młyn / Heidemühl,Borowy Młyn / Heidemühl,Zgony,1878,1930
Borowy Młyn / Heidemühl,Borowy Młyn / Heidemühl,Zgony,1930,1935
Borzechowo / Bordzichow,Borzechowo / Bordzichow,Śluby,1916,1921
Borzechowo / Bordzichow,Borzechowo / Bordzichow,Zgony,1908,1935
Borzechowo Bordzichow,Borzechowo Bordzichow,Śluby,1921,1935
Borzechowo-Bordzichow,Borzechowo-Bordzichow,Chrzty,1918,1921
Borzyszkowy / Borzyszkowo,Borzyszkowy / Borzyszkowo,Chrzty,1874,1881
Borzyszkowy / Borzyszkowo,Borzyszkowy / Borzyszkowo,Chrzty,1914,1925
Borzyszkowy / Borzyszkowo,Borzyszkowy / Borzyszkowo,Śluby,1874,1921
Borzytuchom / Borntuchen,Borzytuchom / Borntuchen,Chrzty,1874,1925
Borzytuchom / Borntuchen,Borzytuchom / Borntuchen,Śluby,1874,1938
Borzytuchom / Borntuchen,Borzytuchom / Borntuchen,Śluby,1944,1944
Borzytuchom / Borntuchen,Borzytuchom / Borntuchen,Zgony,1874,1889
Borzytuchom / Borntuchen,Borzytuchom / Borntuchen,Zgony,1900,1945
Bożepole Wielkie / Groß Boschpol,Bożepole Wielkie / Groß Boschpol,Chrzty,1876,1912
Bożepole Wielkie / Groß Boschpol,Bożepole Wielkie / Groß Boschpol,Śluby,1876,1931
Bożepole Wielkie / Groß Boschpol,Bożepole Wielkie / Groß Boschpol,Zgony,1876,1931
Bronowo / Brunow,Bronowo / Brunow,Chrzty,1915,1920
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Chrzty,1874,1874
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Chrzty,1881,1899
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Śluby,1874,1874
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Śluby,1892,1892
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Śluby,1900,1911
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Śluby,1932,1938
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Zgony,1874,1880
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Zgony,1891,1892
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Zgony,1900,1911
Bruskowo Wielkie / Gross Brüskow,Bruskowo Wielkie / Gross Brüskow,Zgony,1938,1943
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1874,1891
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1893,1895
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1897,1897
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1900,1901
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1903,1904
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1907,1915
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1918,1918
Brzezie / Eickfier,Brzezie / Eickfier,Chrzty,1920,1920
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1877,1877
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1884,1884
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1894,1897
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1900,1901
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1903,1908
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1910,1910
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1914,1914
Brzezie / Eickfier,Brzezie / Eickfier,Śluby,1938,1939
Brzezie / Eickfier,Brzezie / Eickfier,Zgony,1918,1921
Brzezie / Eickfier,Brzezie / Eickfier,Zgony,1938,1945
Brzeźno / Briesen Kr.Belgard,Brzeźno / Briesen Kr.Belgard,Chrzty,1874,1914
Brzeźno / Briesen Kr.Belgard,Brzeźno / Briesen Kr.Belgard,Śluby,1874,1938
Brzeźno / Briesen Kr.Belgard,Brzeźno / Briesen Kr.Belgard,Zgony,1874,1938
Brzezno Leborskie / Bresin,Brzezno Leborskie / Bresin,Śluby,1874,1936
Brzezno Leborskie / Bresin,Brzezno Leborskie / Bresin,Zgony,1874,1929
Brzeźno Szlacheckie / Adlig Briesen,Brzeźno Szlacheckie / Adlig Briesen,Chrzty,1874,1925
Brzeźno Szlacheckie / Adlig Briesen,Brzeźno Szlacheckie / Adlig Briesen,Śluby,1874,1930
Brzeźno Szlacheckie / Adlig Briesen,Brzeźno Szlacheckie / Adlig Briesen,Śluby,1932,1939
Brzeźno Szlacheckie / Adlig Briesen,Brzeźno Szlacheckie / Adlig Briesen,Śluby,1945,1945
Brzeźno Szlacheckie / Adlig Briesen,Brzeźno Szlacheckie / Adlig Briesen,Zgony,1874,1939
Brzeźno Szlacheckie-Adlig Briesen,Brzeźno Szlacheckie-Adlig Briesen,Zgony,1939,1945
Budowo / Budow,Budowo / Budow,Chrzty,1838,1859
Budowo / Budow,Budowo / Budow,Chrzty,1865,1920
Budowo / Budow,Budowo / Budow,Śluby,1843,1850
Budowo / Budow,Budowo / Budow,Śluby,1853,1865
Budowo / Budow,Budowo / Budow,Śluby,1874,1910
Budowo / Budow,Budowo / Budow,Śluby,1931,1934
Budowo / Budow,Budowo / Budow,Śluby,1938,1938
Budowo / Budow,Budowo / Budow,Zgony,1872,1945
Bukowina / Buckowin,Bukowina / Buckowin,Chrzty,1874,1915
Bukowina / Buckowin,Bukowina / Buckowin,Śluby,1874,1937
Bukowina / Buckowin,Bukowina / Buckowin,Zgony,1874,1938
Bukowo / Buckow,Bukowo / Buckow,Chrzty,1874,1915
Bukowo / Buckow,Bukowo / Buckow,Śluby,1874,1938
Bukowo / Buckow,Bukowo / Buckow,Zgony,1874,1938
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Chrzty,1876,1906
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Chrzty,1910,1910
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Chrzty,1917,1919
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Śluby,1876,1907
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Śluby,1911,1911
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Śluby,1924,1924
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Śluby,1932,1932
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Zgony,1874,1909
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Zgony,1914,1914
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Zgony,1917,1917
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Zgony,1927,1928
Bukowo Sławieńskie / Wendisch Buckow,Bukowo Sławieńskie / Wendisch Buckow,Zgony,1932,1932
Buslary / Buslar,Buslary / Buslar,Chrzty,1874,1918
Buslary / Buslar,Buslary / Buslar,Śluby,1874,1938
Buslary / Buslar,Buslary / Buslar,Zgony,1874,1880
Buslary / Buslar,Buslary / Buslar,Zgony,1882,1935
Buslary / Buslar,Buslary / Buslar,Zgony,1937,1938
Bzowo / Besow,Bzowo / Besow,Chrzty,1874,1920
Bzowo / Besow,Bzowo / Besow,Śluby,1874,1874
Bzowo / Besow,Bzowo / Besow,Śluby,1876,1890
Bzowo / Besow,Bzowo / Besow,Śluby,1892,1892
Bzowo / Besow,Bzowo / Besow,Śluby,1900,1911
Bzowo / Besow,Bzowo / Besow,Śluby,1929,1943
Bzowo / Besow,Bzowo / Besow,Zgony,1874,1896
Bzowo / Besow,Bzowo / Besow,Zgony,1931,1943
Cecenowo / Zezenow,Cecenowo / Zezenow,Chrzty,1876,1914
Cecenowo / Zezenow,Cecenowo / Zezenow,Chrzty,1916,1921
Cecenowo / Zezenow,Cecenowo / Zezenow,Chrzty,1923,1924
Cecenowo / Zezenow,Cecenowo / Zezenow,Śluby,1876,1914
Cecenowo / Zezenow,Cecenowo / Zezenow,Śluby,1931,1938
Cecenowo / Zezenow,Cecenowo / Zezenow,Zgony,1876,1914
Cecenowo / Zezenow,Cecenowo / Zezenow,Zgony,1931,1938
Cedry Wielkie / Groß Zünder,Cedry Wielkie / Groß Zünder,Chrzty,1915,1917
Cedry Wielkie / Groß Zünder,Cedry Wielkie / Groß Zünder,Śluby,1915,1919
Cedry Wielkie / Groß Zünder,Cedry Wielkie / Groß Zünder,Zgony,1915,1918
Cedry Wielkie ewangel. / Groß Zünder,Cedry Wielkie ewangel. / Groß Zünder,Chrzty,1814,1874
Cetyń / Zettin,Cetyń / Zettin,Chrzty,1874,1925
Cetyń / Zettin,Cetyń / Zettin,Śluby,1874,1938
Cetyń / Zettin,Cetyń / Zettin,Zgony,1874,1913
Cetyń / Zettin,Cetyń / Zettin,Zgony,1915,1936
Charbrowo / Charbrow,Charbrowo / Charbrow,Chrzty,1874,1918
Charbrowo / Charbrow,Charbrowo / Charbrow,Śluby,1875,1941
Charbrowo / Charbrow,Charbrowo / Charbrow,Zgony,1874,1941
Chotkowo / Kathkow,Chotkowo / Kathkow,Chrzty,1874,1925
Chotkowo / Kathkow,Chotkowo / Kathkow,Śluby,1874,1905
Chotkowo / Kathkow,Chotkowo / Kathkow,Śluby,1924,1938
Chotkowo / Kathkow,Chotkowo / Kathkow,Zgony,1874,1910
Chotkowo / Kathkow,Chotkowo / Kathkow,Zgony,1935,1938
Chylonia / Kielau,Chylonia / Kielau,Chrzty,1912,1918
Chylonia / Kielau,Chylonia / Kielau,Śluby,1912,1916
Chylonia / Kielau,Chylonia / Kielau,Zgony,1912,1919
Cieple / Warmhof,Cieple / Warmhof,Chrzty,1912,1916
Cieple / Warmhof,Cieple / Warmhof,Śluby,1912,1915
Cieple / Warmhof,Cieple / Warmhof,Zgony,1912,1916
Cierznie / Peterswalde,Cierznie / Peterswalde,Śluby,1938,1938
Cierznie / Peterswalde,Cierznie / Peterswalde,Zgony,1938,1938
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1874,1877
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1880,1880
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1882,1885
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1889,1890
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1893,1893
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1896,1905
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1907,1907
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1909,1911
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1913,1919
Cieszyn / Tessin,Cieszyn / Tessin,Chrzty,1921,1921
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1874,1882
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1884,1888
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1890,1894
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1896,1896
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1898,1898
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1900,1904
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1907,1912
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1915,1915
Cieszyn / Tessin,Cieszyn / Tessin,Śluby,1938,1938
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1874,1876
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1878,1878
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1881,1882
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1884,1886
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1888,1890
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1892,1892
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1895,1895
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1899,1900
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1903,1904
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1906,1907
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1910,1917
Cieszyn / Tessin,Cieszyn / Tessin,Zgony,1919,1919
Czaplinek / Tempelburg,Czaplinek / Tempelburg,Chrzty,1876,1918
Czaplinek / Tempelburg,Czaplinek / Tempelburg,Chrzty,1922,1924
Czaplinek / Tempelburg,Czaplinek / Tempelburg,Śluby,1876,1938
Czaplinek / Tempelburg,Czaplinek / Tempelburg,Zgony,1874,1874
Czaplinek / Tempelburg,Czaplinek / Tempelburg,Zgony,1876,1942
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Chrzty,1874,1908
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Chrzty,1915,1925
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Śluby,1874,1910
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Śluby,1939,1944
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Zgony,1874,1910
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Zgony,1936,1938
Czarna Dąbrówka / Schwarz Damerkow,Czarna Dąbrówka / Schwarz Damerkow,Zgony,1945,1945
Czarne / Hammerstein,Czarne / Hammerstein,Chrzty,1900,1914
Czarne / Hammerstein,Czarne / Hammerstein,Chrzty,1916,1920
Czarne / Hammerstein,Czarne / Hammerstein,Śluby,1900,1923
Czarne / Hammerstein,Czarne / Hammerstein,Śluby,1925,1939
Czarne / Hammerstein,Czarne / Hammerstein,Zgony,1900,1938
Czarnków,Alt Liepenfier,Śluby,1931,1938
Czarnków / Alt Liepenfier,Czarnków / Alt Liepenfier,Chrzty,1875,1921
Czarnków / Alt Liepenfier,Czarnków / Alt Liepenfier,Śluby,1875,1915
Czarnków / Alt Liepenfier,Czarnków / Alt Liepenfier,Śluby,1917,1930
Czarnków / Alt Liepenfier,Czarnków / Alt Liepenfier,Zgony,1875,1918
Czarnków / Alt Liepenfier,Czarnków / Alt Liepenfier,Zgony,1922,1938
Czarnków/ Alt Liepenfier,Czarnków/ Alt Liepenfier,Chrzty,1874,1874
Czarnków/ Alt Liepenfier,Czarnków/ Alt Liepenfier,Śluby,1938,1944
Czarnków/ Alt Liepenfier,Czarnków/ Alt Liepenfier,Zgony,1919,1921
Czarnkowie/ Alt Liepenfier,Czarnkowie/ Alt Liepenfier,Śluby,1938,1939
Czarnkowie/ Alt Liepenfier,Czarnkowie/ Alt Liepenfier,Zgony,1874,1874
Czarnkowie/ Alt Liepenfier,Czarnkowie/ Alt Liepenfier,Zgony,1919,1919
Czyzykowo / Zeisgendorf,Czyzykowo / Zeisgendorf,Chrzty,1908,1914
Człuchów / Schlochau,Człuchów / Schlochau,Chrzty,1900,1916
Człuchów / Schlochau,Człuchów / Schlochau,Śluby,1900,1917
Człuchów / Schlochau,Człuchów / Schlochau,Śluby,1919,1919
Człuchów / Schlochau,Człuchów / Schlochau,Śluby,1921,1921
Człuchów / Schlochau,Człuchów / Schlochau,Śluby,1923,1945
Człuchów / Schlochau,Człuchów / Schlochau,Zgony,1900,1945
Dąbrowa / Damerow,Dąbrowa / Damerow,Chrzty,1871,1874
Dąbrowa / Damerow,Dąbrowa / Damerow,Śluby,1871,1874
Dąbrowa / Damerow,Dąbrowa / Damerow,Zgony,1871,1874
Dąbrowica Krągi,Dummerfitz Lanzen,Chrzty,1919,1919
Dabrowica Kragi / Dummerfitz Lanzen,Dabrowica Kragi / Dummerfitz Lanzen,Chrzty,1874,1918
Dabrowica Kragi / Dummerfitz Lanzen,Dabrowica Kragi / Dummerfitz Lanzen,Chrzty,1920,1921
Dabrowica Kragi / Dummerfitz Lanzen,Dabrowica Kragi / Dummerfitz Lanzen,Śluby,1876,1938
Dabrowica Kragi / Dummerfitz Lanzen,Dabrowica Kragi / Dummerfitz Lanzen,Zgony,1874,1938
Dąbrówka,Dąbrówka,Chrzty,1912,1925
Dąbrówka,Dąbrówka,Śluby,1912,1915
Dąbrówka,Dąbrówka,Śluby,1917,1922
Dąbrówka,Dąbrówka,Śluby,1924,1939
Dąbrówka,Dąbrówka,Zgony,1912,1939
Dalecino,Dallenthin,Chrzty,1919,1919
Dalęcino / Dallenthin,Dalęcino / Dallenthin,Chrzty,1902,1918
Dalęcino / Dallenthin,Dalęcino / Dallenthin,Śluby,1902,1914
