Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do
ABRAMOWICE,św. Jakuba Apostoła,Chrzty,1764,1922
ABRAMOWICE,św. Jakuba Apostoła,Śluby,1810,1941
ABRAMOWICE,św. Jakuba Apostoła,Zgony,1787,1945
ABRAMÓW,Matki Bożej Szkaplerznej,Śluby,1925,1945
ABRAMÓW,Matki Bożej Szkaplerznej,Zgony,1925,1946
ADAMÓW,Podwyższenia Krzyża Świętego,Chrzty,1766,1909
ADAMÓW,Podwyższenia Krzyża Świętego,Śluby,1777,1909
ADAMÓW,Podwyższenia Krzyża Świętego,Zgony,1765,1909
ANNOPOL,Świętego Joachima i Świętej Anny,Chrzty,1886,1905
ANNOPOL,Świętego Joachima i Świętej Anny,Śluby,1886,1930
ANNOPOL,Świętego Joachima i Świętej Anny,Zgony,1886,1933
ANNOPOL,Annopol (mojż.),Chrzty,1826,1855
ANNOPOL,Annopol (mojż.),Śluby,1826,1855
ANNOPOL,Annopol (mojż.),Zgony,1826,1843
BABICE,pw. Narodzenia NMP,Chrzty,1811,1811
BABICE,pw. Narodzenia NMP,Śluby,1811,1811
BABICE,pw. Narodzenia NMP,Zgony,1811,1826
BABICE,Narodzenia NMP?,Chrzty,1842,1925
BABICE,Narodzenia NMP?,Śluby,1842,1930
BABICE,Narodzenia NMP?,Zgony,1924,1929
BABIN,św. Andrzeja Boboli,Zgony,1939,1945
BARANÓW,św. Jana Chrzciciela,Chrzty,1759,1926
BARANÓW,św. Jana Chrzciciela,Śluby,1810,1945
BARANÓW,św. Jana Chrzciciela,Zgony,1810,1945
BARANÓW,USC Baranów,Śluby,1946,1946
BARANÓW,USC Baranów,Zgony,1946,2024
BARANÓW,Baranów (mojż.),Chrzty,1826,1839
BARANÓW,Baranów (mojż.),Śluby,1826,1839
BATORZ,św. Stanisława,Chrzty,1692,1915
BATORZ,św. Stanisława,Śluby,1792,1934
BATORZ,św. Stanisława,Zgony,1797,1944
BEŁŻYCE,Nawrócenia św. Pawła Apostoła,Chrzty,1605,1926
BEŁŻYCE,Nawrócenia św. Pawła Apostoła,Śluby,1605,1944
BEŁŻYCE,Nawrócenia św. Pawła Apostoła,Zgony,1770,1945
BEŁŻYCE,Bełżyce (baptyści),Chrzty,1894,1894
BEREŚĆ,Narodzenia NMP,Chrzty,1874,1949
BEREŚĆ,Narodzenia NMP,Śluby,1874,1940
BEREŚĆ,Narodzenia NMP,Zgony,1874,1930
BEREŚĆ,pw. Narodzenia NMP,Chrzty,1810,1873
BEREŚĆ,pw. Narodzenia NMP,Śluby,1810,1873
BEREŚĆ,pw. Narodzenia NMP,Zgony,1810,1873
BERDYSZCZE,pw. Opieki Matki Bożej,Chrzty,1810,1874
BERDYSZCZE,pw. Opieki Matki Bożej,Śluby,1810,1874
BERDYSZCZE,pw. Opieki Matki Bożej,Zgony,1810,1874
BERDYSZCZE,pw. Opieki Matki Bożej,Chrzty,1881,1884
BERDYSZCZE,pw. Opieki Matki Bożej,Śluby,1875,1909
BERDYSZCZE,pw. Opieki Matki Bożej,Zgony,1875,1909
BEZEK,p.w. św. Dymitra Męczennika,Chrzty,1810,1859
BEZEK,p.w. św. Dymitra Męczennika,Śluby,1810,1865
BEZEK,p.w. św. Dymitra Męczennika,Zgony,1810,1830
BEZEK,pw. św. Dymitra Męczennika,Śluby,1877,1911
BEZWOLA,pw. św. Nikity,Chrzty,1814,1871
BEZWOLA,pw. św. Nikity,Śluby,1814,1871
BEZWOLA,pw. św. Nikity,Zgony,1814,1865
BEZWOLA,św. Nikity,Chrzty,1878,1885
BEZWOLA,św. Nikity,Śluby,1879,1885
BEZWOLA,św. Nikity,Zgony,1878,1885
BIAŁA (JANÓW LUBELSKI),św. Jana Chrzciciela,Chrzty,1655,1923
BIAŁA (JANÓW LUBELSKI),św. Jana Chrzciciela,Śluby,1658,1944
BIAŁA (JANÓW LUBELSKI),św. Jana Chrzciciela,Zgony,1654,1999
BIAŁA PODLASKA,pw. św. Anny,Chrzty,1755,1919
BIAŁA PODLASKA,pw. św. Anny,Śluby,1780,1918
BIAŁA PODLASKA,pw. św. Anny,Zgony,1787,1941
BIAŁA PODLASKA,"pw, Narodzenia NMP",Chrzty,1920,1923
BIAŁA PODLASKA,"pw, Narodzenia NMP",Śluby,1919,1930
BIAŁA PODLASKA,"pw, Narodzenia NMP",Zgony,1921,1930
BIAŁA PODLASKA,"św. Józefata, później Narodz. NMP",Chrzty,1792,1874
BIAŁA PODLASKA,"św. Józefata, później Narodz. NMP",Śluby,1726,1874
BIAŁA PODLASKA,"św. Józefata, później Narodz. NMP",Zgony,1782,1874
BIAŁA PODLASKA,p.w. Narodzenia NMP,Chrzty,1875,1914
BIAŁA PODLASKA,p.w. Narodzenia NMP,Śluby,1875,1914
BIAŁA PODLASKA,p.w. Narodzenia NMP,Zgony,1875,1914
BIAŁA PODLASKA,pw. śś. Cyryla i Metodego,Chrzty,1876,1914
BIAŁA PODLASKA,pw. śś. Cyryla i Metodego,Śluby,1876,1913
BIAŁA PODLASKA,pw. śś. Cyryla i Metodego,Zgony,1876,1914
BIAŁA PODLASKA,pw. Św. Trójcy,Śluby,1868,1875
BIAŁA PODLASKA,Biała Podlaska (mojż.),Śluby,1919,1920
BIAŁA PODLASKA,Biała Podlaska (mojż.),Zgony,1919,1920
BIŁGORAJ,Trójcy Świętej i Wniebowzięcia NMP,Chrzty,1716,1924
BIŁGORAJ,Trójcy Świętej i Wniebowzięcia NMP,Śluby,1717,1924
BIŁGORAJ,Trójcy Świętej i Wniebowzięcia NMP,Zgony,1798,1944
BIŁGORAJ,Biłgoraj (mojż.),Śluby,1926,1937
BIŁGORAJ,Biłgoraj (mojż.),Zgony,1926,1937
BIŁGORAJ,św. Jury,Chrzty,1826,1875
BIŁGORAJ,św. Jury,Śluby,1826,1875
BIŁGORAJ,św. Jury,Zgony,1859,1875
BIŁGORAJ,św. Jury,Chrzty,1876,1915
BIŁGORAJ,św. Jury,Śluby,1876,1914
BIŁGORAJ,św. Jury,Zgony,1876,1915
BISKUPICE,św. Stanisława,Chrzty,1680,1922
BISKUPICE,św. Stanisława,Śluby,1696,1944
BISKUPICE,św. Stanisława,Zgony,1796,1946
BISZCZA,pw. Najświętszego Serca Pana Jezusa,Chrzty,1923,1923
BISZCZA,pw. Najświętszego Serca Pana Jezusa,Śluby,1923,1943
BISZCZA,pw. Najświętszego Serca Pana Jezusa,Zgony,1923,1943
BISZCZA,Biszcza (badacze pisma),Śluby,1927,1943
BISZCZA,Biszcza (badacze pisma),Zgony,1929,1943
BISZCZA,pw. Opieki Matki Bożej,Chrzty,1871,1875
BISZCZA,pw. Opieki Matki Bożej,Śluby,1871,1875
BISZCZA,pw. Opieki Matki Bożej,Zgony,1871,1875
BISZCZA,pw. Opieki Matki Bożej,Chrzty,1876,1912
BISZCZA,pw. Opieki Matki Bożej,Śluby,1871,1912
BISZCZA,pw. Opieki Matki Bożej,Zgony,1812,1912
BLINÓW,św. Jana Chrzciciela,Chrzty,1783,1908
BLINÓW,św. Jana Chrzciciela,Śluby,1797,1894
BLINÓW,św. Jana Chrzciciela,Zgony,1797,1910
BOBROWNIKI,Nawiedzenia NMP,Chrzty,1810,1909
BOBROWNIKI,Nawiedzenia NMP,Śluby,1798,1922
BOBROWNIKI,Nawiedzenia NMP,Zgony,1810,1909
BOBROWNIKI,Bobrowniki (mojż.),Chrzty,1869,1869
BOBROWNIKI,Bobrowniki (mojż.),Śluby,1869,1869
BOBROWNIKI,Bobrowniki (mojż.),Zgony,1869,1869
BOBY,Najświętszego Serca Pana Jezusa,Chrzty,1670,1912
BOBY,Najświętszego Serca Pana Jezusa,Śluby,1721,1944
BOBY,Najświętszego Serca Pana Jezusa,Zgony,1731,1946
BOCHOTNICA (NAŁĘCZÓW),św. Jana Chrzciciela,Chrzty,1726,1924
BOCHOTNICA (NAŁĘCZÓW),św. Jana Chrzciciela,Śluby,1728,1945
BOCHOTNICA (NAŁĘCZÓW),św. Jana Chrzciciela,Zgony,1726,1945
BOISKA,Zwiastowania Pańskiego,Chrzty,1830,1889
BOISKA,Zwiastowania Pańskiego,Śluby,1763,1890
BOISKA,Zwiastowania Pańskiego,Zgony,1856,1946
BOŃCZA,św. Stanisława BM,Chrzty,1810,1886
BOŃCZA,św. Stanisława BM,Śluby,1810,1937
BOŃCZA,św. Stanisława BM,Zgony,1810,1946
BOŃCZA,św. Stanisława BM,Chrzty,1810,1875
BOŃCZA,św. Stanisława BM,Śluby,1811,1875
BOŃCZA,św. Stanisława BM,Zgony,1810,1875
BOŃCZA,p.w. Opieki Matki Bożej,Chrzty,1876,1909
BOŃCZA,p.w. Opieki Matki Bożej,Śluby,1876,1909
BOŃCZA,p.w. Opieki Matki Bożej,Zgony,1876,1909
BORDZIŁÓWKA,św. Macieja Apostoła,Chrzty,1810,1891
BORDZIŁÓWKA,św. Macieja Apostoła,Śluby,1810,1891
BORDZIŁÓWKA,św. Macieja Apostoła,Zgony,1810,1891
BOROWICA,Przemienienia Pańskiego,Śluby,1921,1931
BOROWICA,Przemienienia Pańskiego,Zgony,1921,1946
BORÓW,św. Andrzeja Apostoła,Chrzty,1713,1913
BORÓW,św. Andrzeja Apostoła,Śluby,1716,1944
BORÓW,św. Andrzeja Apostoła,Zgony,1728,1944
BORTATYCZE,pw. św. Michała Archanioła,Chrzty,1876,1908
BORTATYCZE,pw. św. Michała Archanioła,Śluby,1877,1908
BORTATYCZE,pw. św. Michała Archanioła,Zgony,1876,1908
BOŻA WOLA,św. Antoniego Padewskiego,Chrzty,1758,1904
BOŻA WOLA,św. Antoniego Padewskiego,Śluby,1740,1898
BOŻA WOLA,św. Antoniego Padewskiego,Zgony,1794,1947
BRANEW,Branew (prawosł.),Chrzty,1878,1903
BRANEW,Branew (prawosł.),Śluby,1878,1903
BRANEW,Branew (prawosł.),Zgony,1878,1903
BRANEW,św. Anny,Chrzty,1919,1923
BRANEW,św. Anny,Śluby,1919,1944
BRANEW,św. Anny,Zgony,1919,1989
BRODZICA,Podwyższenia Krzyża Świętego,Chrzty,1898,1917
BRODZICA,Podwyższenia Krzyża Świętego,Śluby,1898,1935
BRODZICA,Podwyższenia Krzyża Świętego,Zgony,1898,1918
BRZEZINY,Św. Sebastiana,Chrzty,1890,1900
BRZEZINY,Św. Sebastiana,Śluby,1863,1909
BRZEZINY,Św. Sebastiana,Zgony,1872,1909
BRZEŹNICA BYCHAWSKA,MB Królowej Aniołów,Śluby,1919,1941
BRZEŹNICA BYCHAWSKA,MB Królowej Aniołów,Zgony,1919,1964
BRZEŹNICA KSIĄŻĘCA,św. Mikołaja,Chrzty,1919,1923
BRZEŹNICA KSIĄŻĘCA,św. Mikołaja,Śluby,1919,1934
BRZEŹNICA KSIĄŻĘCA,św. Mikołaja,Zgony,1919,1946
BUBEL,pw. św. Jana Ewangelisty,Chrzty,1810,1874
BUBEL,pw. św. Jana Ewangelisty,Śluby,1810,1874
BUBEL,pw. św. Jana Ewangelisty,Zgony,1810,1874
BUBEL,św. Mikołaja,Chrzty,1875,1913
BUBEL,św. Mikołaja,Śluby,1875,1913
BUBEL,św. Mikołaja,Zgony,1875,1913
BUKOWICE,św. Trójcy,Chrzty,1773,1855
BUKOWICE,św. Trójcy,Śluby,1810,1855
BUKOWICE,św. Trójcy,Zgony,1810,1855
BUSÓWNO,Opieki Matki Bożej,Chrzty,1817,1849
BUSÓWNO,Opieki Matki Bożej,Śluby,1817,1874
BUSÓWNO,Opieki Matki Bożej,Zgony,1817,1874
BUSÓWNO,pw. Opieki Matki Bożej,Chrzty,1876,1910
BUSÓWNO,pw. Opieki Matki Bożej,Śluby,1876,1910
BUSÓWNO,pw. Opieki Matki Bożej,Zgony,1876,1910
BUŚNO,Zaśnięcia NMP,Chrzty,1810,1874
BUŚNO,Zaśnięcia NMP,Śluby,1811,1874
BUŚNO,Zaśnięcia NMP,Zgony,1810,1874
BUŚNO,Zaśnięcia NMP,Chrzty,1875,1910
BUŚNO,Zaśnięcia NMP,Śluby,1875,1910
BUŚNO,Zaśnięcia NMP,Zgony,1875,1910
BYCHAWA,św. Jana Chrzciciela i św. Franciszka z Asyżu,Chrzty,0,1925
BYCHAWA,św. Jana Chrzciciela i św. Franciszka z Asyżu,Śluby,1711,1938
BYCHAWA,św. Jana Chrzciciela i św. Franciszka z Asyżu,Zgony,1771,1945
BYCHAWA,Bychawa (mojż),Chrzty,1890,1920
BYCHAWA,Bychawa (mojż),Śluby,1890,1920
BYCHAWA,Bychawa (mojż),Zgony,1890,1920
BYCHAWKA,Wszystkich Świętych,Chrzty,1787,1917
BYCHAWKA,Wszystkich Świętych,Śluby,1787,1940
BYCHAWKA,Wszystkich Świętych,Zgony,1787,1956
BYSTRZYCA,Wniebowzięcia NMP,Chrzty,1693,1922
BYSTRZYCA,Wniebowzięcia NMP,Śluby,1662,1939
BYSTRZYCA,Wniebowzięcia NMP,Zgony,1770,1945
CHEŁM,Rozesłania św. Apostołów,Chrzty,1810,1922
CHEŁM,Rozesłania św. Apostołów,Śluby,1810,1937
CHEŁM,Rozesłania św. Apostołów,Zgony,1810,1945
CHEŁM,Narodzenia NMP,Zgony,1931,1945
CHEŁM,Narodzenia NMP,Chrzty,1811,1875
CHEŁM,Narodzenia NMP,Śluby,1811,1875
CHEŁM,Narodzenia NMP,Zgony,1811,1875
CHEŁM,Narodzenia NMP przy soborze katedralnym,Chrzty,1876,1914
CHEŁM,Narodzenia NMP przy soborze katedralnym,Śluby,1876,1911
CHEŁM,Narodzenia NMP przy soborze katedralnym,Zgony,1876,1914
CHEŁM,pw. św. Jana Ewangelisty,Chrzty,1878,1923
CHEŁM,pw. św. Jana Ewangelisty,Śluby,1878,1923
CHEŁM,pw. św. Jana Ewangelisty,Zgony,1878,1923
CHEŁM,Chełm (ewang.-augsb.),Chrzty,1888,1914
CHEŁM,Chełm (ewang.-augsb.),Śluby,1883,1897
CHEŁM,Chełm (ewang.-augsb.),Zgony,1887,1934
CHEŁM,Chełm (mojż.),Śluby,1913,1938
CHŁANIÓW,św. Mateusza Apostoła,Chrzty,1798,1917
CHŁANIÓW,św. Mateusza Apostoła,Śluby,1798,1917
CHŁANIÓW,św. Mateusza Apostoła,Zgony,1810,1943
CHMIEL,MB Częstochowskiej,Śluby,1929,1936
CHMIEL,MB Częstochowskiej,Zgony,1929,1947
CHMIELEK,Chmielek (gr.-kat.),Chrzty,1813,1870
CHMIELEK,Chmielek (gr.-kat.),Śluby,1826,1875
CHMIELEK,Chmielek (gr.-kat.),Zgony,1846,1859
CHMIELEK,pw. Narodzenia NMP,Chrzty,1876,1914
CHMIELEK,pw. Narodzenia NMP,Śluby,1876,1914
CHMIELEK,pw. Narodzenia NMP,Zgony,1905,1914
CHODEL,Trójcy Świętej i Narodzenia NMP,Chrzty,1599,1918
CHODEL,Trójcy Świętej i Narodzenia NMP,Śluby,1590,1935
CHODEL,Trójcy Świętej i Narodzenia NMP,Zgony,1608,1936
CHODYWAŃCE,Narodzenia NMP,Chrzty,1810,1917
CHODYWAŃCE,Narodzenia NMP,Śluby,1810,1925
CHODYWAŃCE,Narodzenia NMP,Zgony,1810,1917
CHODYWAŃCE,Chodywańce (gr.-kat.),Chrzty,1826,1875
CHODYWAŃCE,Chodywańce (gr.-kat.),Śluby,1826,1875
CHODYWAŃCE,Chodywańce (gr.-kat.),Zgony,1826,1875
CHODYWAŃCE,św. Bazylego Wielkiego,Chrzty,1876,1911
CHODYWAŃCE,św. Bazylego Wielkiego,Śluby,1876,1913
CHODYWAŃCE,św. Bazylego Wielkiego,Zgony,1876,1911
CHOJENIEC,św. Nicety,Chrzty,1811,1851
CHOJENIEC,św. Nicety,Śluby,1810,1851
CHOJENIEC,św. Nicety,Zgony,1810,1851
CHOROSZCZYNKA,pw. Oczyszczenia NMP,Śluby,1822,1838
CHOROSZCZYNKA,pw. Ścięcia Głowy św. Jana Chrzciciela,Śluby,1876,1909
CHRZANÓW,św. Jacka,Śluby,1932,1944
CHRZANÓW,św. Jacka,Zgony,1932,2006
CHUTCZE,św. Apostołów Piotra i Pawła,Chrzty,1810,1863
CHUTCZE,św. Apostołów Piotra i Pawła,Śluby,1810,1868
CHUTCZE,św. Apostołów Piotra i Pawła,Zgony,1811,1868
CHUTCZE,pw. śś. Apostołów Piotra i Pawła,Chrzty,1875,1906
CHUTCZE,pw. śś. Apostołów Piotra i Pawła,Śluby,1875,1906
CHUTCZE,pw. śś. Apostołów Piotra i Pawła,Zgony,1875,1906
CHYŻOWICE,pw. Przemienienia Pańskiego,Chrzty,1811,1867
CHYŻOWICE,pw. Przemienienia Pańskiego,Śluby,1811,1867
CHYŻOWICE,pw. Przemienienia Pańskiego,Zgony,1811,1867
CHYŻOWICE,pw. Przemienienia Pańskiego,Chrzty,1876,1914
CHYŻOWICE,pw. Przemienienia Pańskiego,Śluby,1876,1914
CHYŻOWICE,pw. Przemienienia Pańskiego,Zgony,1876,1914
CICIBÓR,pw. św. Praskedy,Chrzty,1793,1875
CICIBÓR,pw. św. Praskedy,Śluby,1813,1875
CICIBÓR,pw. św. Praskedy,Zgony,1805,1875
CICIBÓR,św. Paraskiewy,Chrzty,1876,1908
CICIBÓR,św. Paraskiewy,Śluby,1880,1907
CICIBÓR,św. Paraskiewy,Zgony,1876,1908
CYCÓW,św. Józefa,Śluby,1921,1924
CYCÓW,św. Józefa,Zgony,1921,1945
CYCÓW,Cyców (gr.-kat.),Chrzty,1785,1874
CYCÓW,Cyców (gr.-kat.),Śluby,1791,1874
CYCÓW,Cyców (gr.-kat.),Zgony,1791,1874
CYCÓW,pw. św. Michała Archanioła,Chrzty,1875,1913
CYCÓW,pw. św. Michała Archanioła,Śluby,1875,1913
CYCÓW,pw. św. Michała Archanioła,Zgony,1875,1913
CZARTOWIEC,pw. Przemienienia Pańskiego,Chrzty,1826,1874
CZARTOWIEC,pw. Przemienienia Pańskiego,Śluby,1826,1874
CZARTOWIEC,pw. Przemienienia Pańskiego,Zgony,1826,1874
CZARTOWIEC,pw. Przemienienia Pańskiego,Śluby,1875,1912
CZEMIERNIKI,św. Stanisława,Chrzty,1616,1910
CZEMIERNIKI,św. Stanisława,Śluby,1714,1936
CZEMIERNIKI,św. Stanisława,Zgony,1739,1932
CZEMIERNIKI,Czemierniki (mojż.),Chrzty,1851,1920
CZEMIERNIKI,Czemierniki (mojż.),Śluby,1904,1908
CZEMIERNIKI,Czemierniki (mojż.),Zgony,1904,1924
CZERNIEJÓW,św. Wawrzyńca,Chrzty,1780,1919
CZERNIEJÓW,św. Wawrzyńca,Śluby,1710,1931
CZERNIEJÓW,św. Wawrzyńca,Zgony,1736,2003
CZERNIEJÓW,św. Dymitra,Chrzty,1813,1865
CZERNIEJÓW,św. Dymitra,Śluby,1813,1865
CZERNIEJÓW,św. Dymitra,Zgony,1813,1865
CZERNIEJÓW,p.w. św. Dymitra,Chrzty,1876,1909
CZERNIEJÓW,p.w. św. Dymitra,Śluby,1877,1909
CZERNIEJÓW,p.w. św. Dymitra,Zgony,1876,1909
CZERNICZYN,Wszystkich Świętych/objawiania Pańskiego?,Chrzty,1811,1874
CZERNICZYN,Wszystkich Świętych/objawiania Pańskiego?,Śluby,1811,1874
CZERNICZYN,Wszystkich Świętych/objawiania Pańskiego?,Zgony,1811,1874
CZERNICZYN,Wszystkich Świętych,Chrzty,1876,1918
CZERNICZYN,Wszystkich Świętych,Śluby,1876,1918
CZERNICZYN,Wszystkich Świętych,Zgony,1876,1918
CZERNIĘCIN,św. Katarzyny,Chrzty,1859,1916
CZERNIĘCIN,św. Katarzyny,Śluby,1859,1916
CZERNIĘCIN,św. Katarzyny,Zgony,1859,1950
CZEŚNIKI,pw. św. Michała,Chrzty,1810,1875
CZEŚNIKI,pw. św. Michała,Śluby,1810,1875
CZEŚNIKI,pw. św. Michała,Zgony,1810,1875
CZEŚNIKI,pw. św. Michała Archanioła,Chrzty,1876,1914
CZEŚNIKI,pw. św. Michała Archanioła,Śluby,1876,1941
CZEŚNIKI,pw. św. Michała Archanioła,Zgony,1876,1941
CZĘSTOBOROWICE,św. Apostołów Piotra i Pawła,Chrzty,1702,1923
CZĘSTOBOROWICE,św. Apostołów Piotra i Pawła,Śluby,1701,1928
CZĘSTOBOROWICE,św. Apostołów Piotra i Pawła,Zgony,1797,1957
CZUŁCZYCE,św. Rocha,Chrzty,1810,1914
CZUŁCZYCE,św. Rocha,Śluby,1810,1921
CZUŁCZYCE,św. Rocha,Zgony,1810,1945
CZUŁCZYCE,Czułczyce (gr.-kat.),Chrzty,1810,1867
CZUŁCZYCE,Czułczyce (gr.-kat.),Śluby,1810,1865
CZUŁCZYCE,Czułczyce (gr.-kat.),Zgony,1810,1825
CZUŁCZYCE,pw. św. Kosmy i Damiana,Chrzty,1875,1915
CZUŁCZYCE,pw. św. Kosmy i Damiana,Śluby,1875,1934
CZUŁCZYCE,pw. św. Kosmy i Damiana,Zgony,1875,1930
DEPUŁTYCZE,pw. Wszystkich Świętych,Zgony,1939,1946
DEPUŁTYCZE,Podwyższenia Krzyża Świętego,Chrzty,1810,1875
DEPUŁTYCZE,Podwyższenia Krzyża Świętego,Śluby,1810,1875
DEPUŁTYCZE,Podwyższenia Krzyża Świętego,Zgony,1810,1875
DEPUŁTYCZE,pw. Podwyższenia Krzyża Pańskiego,Chrzty,1876,1915
DEPUŁTYCZE,pw. Podwyższenia Krzyża Pańskiego,Śluby,1876,1915
DEPUŁTYCZE,pw. Podwyższenia Krzyża Pańskiego,Zgony,1876,1915
DĘBLIN (IRENA),pw. św. Piusa V,Śluby,1929,1934
DĘBLIN (IRENA),pw. św. Piusa V,Zgony,1929,1934
DOBRATYCZE,Podwyższenia Krzyża Pańskiego,Chrzty,1810,1811
DOBRATYCZE,Podwyższenia Krzyża Pańskiego,Śluby,1811,1875
DOBRATYCZE,Podwyższenia Krzyża Pańskiego,Zgony,1810,1811
DOBRATYCZE,pw. Podwyższenia Krzyża Pańskiego,Chrzty,1876,1914
DOBRATYCZE,pw. Podwyższenia Krzyża Pańskiego,Śluby,1876,1914
DOBRATYCZE,pw. Podwyższenia Krzyża Pańskiego,Zgony,1876,1914
DOBRYŃ,pw. Wniebowzięcia NMP,Śluby,1810,1874
DOBRYŃ,pw. Zaśnięcia Bogurodzicy,Chrzty,1875,1910
DOBRYŃ,pw. Zaśnięcia Bogurodzicy,Śluby,1875,1910
DOBRYŃ,pw. Zaśnięcia Bogurodzicy,Zgony,1875,1910
DOKUDÓW,św. Praksedy,Chrzty,1810,1875
DOKUDÓW,św. Praksedy,Śluby,1810,1875
DOKUDÓW,św. Praksedy,Zgony,1810,1875
DOKUDÓW,pw. św.Paraskiewy,Chrzty,1876,1912
DOKUDÓW,pw. św.Paraskiewy,Śluby,1876,1912
DOKUDÓW,pw. św.Paraskiewy,Zgony,1876,1912
DOŁHA,pw.Św. Barbary,Śluby,1919,1927
DOŁHA,pw.Św. Barbary,Zgony,1919,1934
DOŁHA,Dołha (gr.-kat.),Chrzty,1820,1851
DOŁHA,Dołha (gr.-kat.),Śluby,1810,1875
DOŁHA,Dołha (gr.-kat.),Zgony,1820,1851
DOŁHA,św. Barbary,Chrzty,1876,1913
DOŁHA,św. Barbary,Śluby,1876,1913
DOŁHA,św. Barbary,Zgony,1876,1913
DOŁHOBRODY,pw. Podwyższenia Krzyża Świętego,Śluby,1919,1923
DOŁHOBRODY,pw. Podwyższenia Krzyża Pańskiego,Chrzty,1911,1911
DOŁHOBRODY,pw. Podwyższenia Krzyża Pańskiego,Śluby,1876,1911
DOŁHOBRODY,pw. Podwyższenia Krzyża Pańskiego,Zgony,1911,1911
DOŁHOBYCZÓW,pw. św. Symeona Słupnika,Chrzty,1826,1874
DOŁHOBYCZÓW,pw. św. Symeona Słupnika,Śluby,1826,1874
DOŁHOBYCZÓW,pw. św. Symeona Słupnika,Zgony,1826,1874
DOŁHOBYCZÓW,pw. Podwyższenia Krzyża Świętego,Chrzty,1875,1911
DOŁHOBYCZÓW,pw. Podwyższenia Krzyża Świętego,Śluby,1875,1911
DOŁHOBYCZÓW,pw. Podwyższenia Krzyża Świętego,Zgony,1875,1911
DOROHUCZA,św. Judy Tadeusza,Śluby,1929,1933
DOROHUCZA,św. Judy Tadeusza,Zgony,1929,1945
DOROHUSK,św. Jana Nepomucena,Chrzty,1810,1918
DOROHUSK,św. Jana Nepomucena,Śluby,1816,1927
DOROHUSK,św. Jana Nepomucena,Zgony,1810,1945
DRATÓW,św. Mikołaja,Chrzty,1810,1875
DRATÓW,św. Mikołaja,Śluby,1811,1875
DRATÓW,św. Mikołaja,Zgony,1810,1875
DRATÓW,pw. św. Mikołaja Cudotwórcy,Chrzty,1876,1917
DRATÓW,pw. św. Mikołaja Cudotwórcy,Śluby,1876,1922
DRATÓW,pw. św. Mikołaja Cudotwórcy,Zgony,1876,1912
DRĄŻGÓW,Trójcy Przenajświętrzej,Chrzty,1836,1886
DRĄŻGÓW,Trójcy Przenajświętrzej,Śluby,1865,1886
DRĄŻGÓW,Trójcy Przenajświętrzej,Zgony,1826,1844
DRELÓW,pw. NMP,Śluby,1919,1926
DRELÓW,pw. Niepokalanego Poczęcia NMP,Chrzty,1810,1874
DRELÓW,pw. Niepokalanego Poczęcia NMP,Śluby,1810,1874
DRELÓW,pw. Niepokalanego Poczęcia NMP,Zgony,1810,1874
DRELÓW,pw. św. Anny,Chrzty,1876,1912
DRELÓW,pw. św. Anny,Śluby,1878,1910
DRELÓW,pw. św. Anny,Zgony,1876,1910
DUB,Niepokalanego Poczęcia NMP,Chrzty,1751,1924
DUB,Niepokalanego Poczęcia NMP,Śluby,1784,1938
DUB,Niepokalanego Poczęcia NMP,Zgony,1753,1944
DUB,pw. św. Mikołaja Biskupa Mirejskiego,Chrzty,1826,1875
DUB,pw. św. Mikołaja Biskupa Mirejskiego,Śluby,1826,1875
DUB,pw. św. Mikołaja Biskupa Mirejskiego,Zgony,1826,1875
DUB,pw. św. Mikołaja potem św. Michała Archanioła,Chrzty,1876,1914
DUB,pw. św. Mikołaja potem św. Michała Archanioła,Śluby,1876,1914
DUB,pw. św. Mikołaja potem św. Michała Archanioła,Zgony,1876,1914
DUBIENKA,Trójcy Przenajświętszej,Chrzty,1826,1906
DUBIENKA,Trójcy Przenajświętszej,Śluby,1826,1905
DUBIENKA,Trójcy Przenajświętszej,Zgony,1826,1909
DUBIENKA,p.w. Trójcy Świętej,Chrzty,1856,1875
DUBIENKA,p.w. Trójcy Świętej,Śluby,1856,1875
DUBIENKA,p.w. Trójcy Świętej,Zgony,1856,1875
DUBIENKA,p.w. Trójcy Świętej,Chrzty,1876,1914
DUBIENKA,p.w. Trójcy Świętej,Śluby,1876,1940
DUBIENKA,p.w. Trójcy Świętej,Zgony,1876,1940
DUBIENKA,Dubienka (mojż.),Chrzty,1916,1916
DUBIENKA,Dubienka (mojż.),Śluby,1916,1916
DUBIENKA,Dubienka (mojż.),Zgony,1916,1916
DYS,św. Jana Chrzciciela,Chrzty,1647,1926
DYS,św. Jana Chrzciciela,Śluby,1659,1945
DYS,św. Jana Chrzciciela,Zgony,1770,1945
DZIEKANÓW,Opieki NMP,Chrzty,1826,1874
DZIEKANÓW,Opieki NMP,Śluby,1826,1874
DZIEKANÓW,Opieki NMP,Zgony,1826,1874
DZIEKANÓW,pw. Opieki NMP,Chrzty,1875,1915
DZIEKANÓW,pw. Opieki NMP,Śluby,1875,1915
DZIEKANÓW,pw. Opieki NMP,Zgony,1875,1915
DZIERĄŻNIA,Wniebowzięcia NMP,Chrzty,1810,1924
DZIERĄŻNIA,Wniebowzięcia NMP,Śluby,1810,1944
DZIERĄŻNIA,Wniebowzięcia NMP,Zgony,1810,1944
